UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID
911461,Lombard,IL,US,60148,Bachelor's,Marketing,1985-01-01 00:00:00,4,19.0,No,No,0,23.0
912013,Mundelein,IL,US,60060,Master's,Science Industrial Education,,1,28.0,No,No,0,173.0
912093,Chicago,IL,US,60651,Vocational,Barbering,2004-06-01 00:00:00,3,9.0,Yes,No,0,0.0
912868,Markham,IL,US,60428,,Business Administration/Computer Science,2007-01-01 00:00:00,4,4.0,Yes,Yes,7,80.0
914704,Caseyville,IL,US,62232,,,,3,11.0,No,No,0,
916036,Montgomery,IL,US,60538,Bachelor's,Management with Concentration in Human Resources,2011-03-01 00:00:00,5,5.0,,No,0,49.0
916344,Cicero,IL,US,60804,Vocational,Automotive/Truck and Industrial Technology,2002-01-01 00:00:00,5,13.0,,No,0,173.0
917951,Edwardsville,IL,US,62025,Bachelor's,Architectural Studies,2007-05-01 00:00:00,6,11.0,,No,0,117.0
918683,Chicago,IL,US,60620,Bachelor's,"Psychology, General",2005-07-01 00:00:00,7,10.0,Yes,No,0,35.0
920458,Des Plaines,IL,US,60016,Master's,Finance and Information Systems Management,2010-12-01 00:00:00,10,8.0,No,No,0,134.0
920500,Chicago,IL,US,60613,Bachelor's,East Asian International Studies and Spanish Language,2011-05-01 00:00:00,8,5.0,Yes,No,0,191.0
921317,Shorewood,IL,US,60404,,,,5,16.0,No,No,0,
922182,Lombard,IL,US,60148,Associate's,"Hospitality Administration/Management, General and international studies",2014-06-01 00:00:00,1,1.0,Yes,No,0,191.0
925076,Joliet,IL,US,60431,,Accounting and Business/Management,,1,19.0,Yes,Yes,35,44.0
925271,Midlothian,IL,US,60445,,,,9,11.0,,No,0,
926116,Midlothian,IL,US,60445,Master's,Law,1982-05-01 00:00:00,9,38.0,No,Yes,36,111.0
926699,Rockford,IL,US,61101,,,,3,11.0,,No,0,
926873,Chicago,IL,US,60608,Bachelor's,Political Science,,6,7.0,Yes,Yes,34,98.0
927126,Lisle,IL,US,60532,High School,Not Applicable,2010-01-01 00:00:00,2,0.0,No,No,0,0.0
927879,Calumet City,IL,US,60409,Vocational,Medical Assistant,2008-04-01 00:00:00,4,5.0,Yes,No,0,30.0
928423,Granite City,IL,US,62040,High School,Not Applicable,1990-04-01 00:00:00,2,10.0,No,Yes,45,0.0
928596,Chicago,IL,US,60707,Associate's,Liberal Arts,,7,31.0,Yes,No,0,111.0
929559,Naperville,IL,US,60563,High School,Not Applicable,2004-01-01 00:00:00,1,4.0,Yes,Yes,3,0.0
930069,Chicago,IL,US,60634,Vocational,Nurse/Nursing Assistant/Aide and Patient Care Assistant,2011-01-01 00:00:00,3,8.0,Yes,No,0,135.0
930670,Cherry Valley,IL,US,61016,Bachelor's,Political Science,,5,30.0,Yes,No,0,98.0
931991,Morton,IL,US,61550,Bachelor's,"Biology/Biological Sciences, General",2002-08-01 00:00:00,4,11.0,Yes,No,0,35.0
932219,Oak Forest,IL,US,60452,,,,9,19.0,Yes,Yes,15,
932334,Smithton,IL,US,62285,Bachelor's,PSYCHOLOGY,2011-05-01 00:00:00,1,2.0,No,No,0,173.0
934713,Chicago,IL,US,60622,Bachelor's,Public Relations,2001-05-01 00:00:00,6,13.0,Yes,Yes,250,127.0
935639,Lombard,IL,US,60148,Bachelor's,Industrial Education and Technology,1994-01-01 00:00:00,6,19.0,Yes,Yes,450,173.0
936116,Chicago,IL,US,60651,,,,1,4.0,No,Yes,12,
936737,Naperville,IL,US,60563,Bachelor's,Business,,6,17.0,No,No,0,21.0
938606,South Elgin,IL,US,60177,High School,"Business Administration and Management, General",1999-06-01 00:00:00,3,12.0,No,Yes,25,80.0
941702,Geneva,IL,US,60134,Bachelor's,Video Game Art and Design,2006-05-01 00:00:00,6,11.0,Yes,No,0,81.0
943101,Flossmoor,IL,US,60422,Bachelor's,Electrical Engineering,2008-01-01 00:00:00,6,12.0,No,No,0,179.0
943334,Bellwood,IL,US,60104,High School,,2006-06-01 00:00:00,2,4.0,Yes,No,0,
944613,Chicago,IL,US,60651,Associate's,Computer,2007-01-01 00:00:00,6,12.0,Yes,No,0,110.0
948039,Hanover Park,IL,US,60133,Master's,English and English Literature,,4,12.0,Yes,No,0,40.0
948230,Roselle,IL,US,60172,High School,Not Applicable,,5,26.0,Yes,Yes,30,0.0
952537,Chicago,IL,US,60620,Master's,Management and Organizational Leadership,2008-12-01 00:00:00,4,13.0,Yes,Yes,4,17.0
956817,Lynwood,IL,US,60411,Bachelor's,Mobile Media Communication,2012-03-01 00:00:00,2,7.0,Yes,No,0,194.0
957004,Chicago,IL,US,60626,Bachelor's,Political Science,2012-05-01 00:00:00,2,2.0,No,No,0,98.0
958751,Chicago,IL,US,60621,Bachelor's,Computer Engineering Technology,2007-06-01 00:00:00,4,8.0,No,No,0,110.0
958792,Chicago,IL,US,60644,Bachelor's,Health Administration,2012-04-01 00:00:00,6,8.0,,No,0,63.0
962316,Chicago,IL,US,60636,Bachelor's,Communication Studies/Speech Communication and Rhetoric,2014-05-01 00:00:00,6,3.0,Yes,No,0,194.0
962559,South Elgin,IL,US,60177,High School,,1995-12-01 00:00:00,3,5.0,Yes,No,0,
962826,Waterloo,IL,US,62298,High School,Not Applicable,1996-01-01 00:00:00,3,14.0,Yes,No,0,0.0
963347,Plainfield,IL,US,60586,,,1984-01-01 00:00:00,4,26.0,Yes,No,0,
964833,Chicago,IL,US,60642,,,,10,11.0,Yes,Yes,12,
965517,Country Club Hills,IL,US,60478,Bachelor's,Social Services,2007-01-01 00:00:00,7,14.0,Yes,No,0,141.0
966519,Carbondale,IL,US,62901,Associate's,Criminal Justice,2003-05-01 00:00:00,1,10.0,No,Yes,15,111.0
966763,Chicago,IL,US,60638,High School,Not Applicable,2007-06-01 00:00:00,4,9.0,No,No,0,0.0
967267,Evergreen Park,IL,US,60805,Bachelor's,International Studies,,5,10.0,No,No,0,191.0
968548,Chicago,IL,US,60645,,Graphic Design & Computer Science,1992-01-01 00:00:00,5,15.0,No,No,0,98.0
969399,West Chicago,IL,US,60185,High School,,2009-06-01 00:00:00,4,5.0,Yes,No,0,
970975,Chicago,IL,US,60649,Bachelor's,Pharmacy Technician,2007-01-01 00:00:00,1,1.0,No,Yes,1,164.0
971174,Chicago,IL,US,60655,Bachelor's,Marketing and Management,2011-05-01 00:00:00,5,7.0,Yes,No,0,23.0
971462,Hoffman Estates,IL,US,60169,High School,Not Applicable,2011-06-01 00:00:00,1,0.0,No,No,0,0.0
973066,Chicago,IL,US,60601,Associate's,Automotive Technology,2009-10-01 00:00:00,5,9.0,Yes,No,0,116.0
973188,Chicago,IL,US,60617,Bachelor's,Computer Science,,4,6.0,Yes,No,0,98.0
974327,Naperville,IL,US,60565,,"Business Administration and Management, General",,4,27.0,,No,0,80.0
974634,Chicago,IL,US,60623,Bachelor's,"Social Sciences, General",1997-06-01 00:00:00,4,14.0,Yes,Yes,12,141.0
977973,Chicago,IL,US,60617,High School,Hospitality Food Service,,2,12.0,,No,0,193.0
980889,Chicago,IL,US,60637,High School,Not Applicable,1985-08-01 00:00:00,5,18.0,No,Yes,2,0.0
980890,Lockport,IL,US,60441,High School,Not Applicable,1996-06-01 00:00:00,9,16.0,Yes,Yes,20,0.0
982300,Chicago,IL,US,60643,Associate's,DIESEL AND INDUSTRIAL TECHNOLOGY,2011-06-01 00:00:00,2,14.0,No,No,0,173.0
982504,Joliet,IL,US,60431,Associate's,Business Administration,2011-01-01 00:00:00,1,4.0,No,No,0,80.0
982678,Beecher,IL,US,60401,,,,5,17.0,Yes,No,0,
983513,Bolingbrook,IL,US,60440,,,,2,2.0,No,Yes,2,
985044,Olympia Fields,IL,US,60461,Bachelor's,Chemistry,,5,6.0,Yes,No,0,0.0
989982,Oak Lawn,IL,US,60453,Bachelor's,Accounting,1992-05-01 00:00:00,3,20.0,,No,0,44.0
990347,Decatur,IL,US,62521,,Psychology,2010-06-01 00:00:00,4,5.0,Yes,Yes,35,173.0
991581,Chicago,IL,US,60649,High School,General Studies,1998-06-01 00:00:00,0,,No,Yes,25,117.0
991677,Homewood,IL,US,60430,High School,GED,1993-05-01 00:00:00,5,17.0,Yes,No,0,0.0
992354,Chicago,IL,US,60642,High School,Not Applicable,,4,32.0,No,No,0,0.0
992759,Wilmington,IL,US,60481,Bachelor's,Accounting,1986-05-01 00:00:00,6,19.0,,No,0,44.0
992928,Litchfield,IL,US,62056,,,,3,6.0,Yes,No,0,
996749,Collinsville,IL,US,62234,High School,Not Applicable,1994-01-01 00:00:00,4,9.0,Yes,No,0,0.0
997604,Chicago,IL,US,60628,,,2003-01-01 00:00:00,4,7.0,No,No,0,
1000037,Round Lake Beach,IL,US,60073,,Marketing,,5,25.0,Yes,Yes,50,23.0
1002165,Millstadt,IL,US,62260,,Licensed Practical Nursing Program,2010-03-01 00:00:00,2,5.0,Yes,No,0,76.0
1002378,Chicago,IL,US,60618,,,,3,20.0,,No,0,
1006072,Schaumburg,IL,US,60173,Master's,Finance,1980-06-01 00:00:00,3,13.0,No,Yes,160,79.0
1009454,Chicago,IL,US,60625,High School,G.E.D,2005-09-01 00:00:00,4,6.0,,No,0,0.0
1010163,Chicago,IL,US,60616,Master's,Marketing Communications,2011-01-01 00:00:00,4,5.0,Yes,No,0,124.0
1011686,Lemont,IL,US,60439,Associate's,Medical field,1984-06-01 00:00:00,1,2.0,,No,0,96.0
1012641,Naperville,IL,US,60563,Master's,Computer Science,,5,23.0,No,Yes,3,98.0
1014185,Naperville,IL,US,60564,Bachelor's,Accounting,,3,14.0,,No,0,44.0
1016031,Rolling Meadows,IL,US,60008,,Associates in Science,2013-06-01 00:00:00,9,8.0,No,No,0,98.0
1018489,Winfield,IL,US,60190,Bachelor's,Communication,2007-06-01 00:00:00,5,6.0,Yes,No,0,194.0
1021198,New Lenox,IL,US,60451,,Management/Marketing,1997-01-01 00:00:00,1,15.0,Yes,No,0,23.0
1024673,McHenry,IL,US,60050,High School,Not Applicable,2006-01-01 00:00:00,6,6.0,Yes,No,0,0.0
1025551,Lombard,IL,US,60148,Associate's,Electronics,1997-06-01 00:00:00,0,,No,Yes,10,194.0
1026011,Creve Coeur,IL,US,61610,High School,Physical Therapy,2014-01-01 00:00:00,5,8.0,No,No,0,131.0
1026057,Normal,IL,US,61761,,,,7,20.0,Yes,Yes,5,
1026683,Chicago,IL,US,60626,,Internet Research and Concur & PathWay.Net,,5,21.0,,No,0,112.0
1027165,Bradley,IL,US,60915,Associate's,Technology Education/Industrial Arts,2007-06-01 00:00:00,4,22.0,No,Yes,8,173.0
1027389,Addison,IL,US,60101,,Business Management and Administration,2012-08-01 00:00:00,3,3.0,Yes,Yes,6,80.0
1030812,Dolton,IL,US,60419,Associate's,Arts Criminal Justice,2012-05-01 00:00:00,4,8.0,,No,0,111.0
1030890,Berwyn,IL,US,60402,Bachelor's,Accountancy,,8,27.0,Yes,No,0,0.0
1035520,Chicago,IL,US,60637,Associate's,Business Administration,1984-01-01 00:00:00,3,14.0,No,No,0,80.0
1036511,Hartford,IL,US,62048,,General Studies,,4,7.0,Yes,Yes,20,117.0
1039450,Bartlett,IL,US,60103,,,,1,1.0,Yes,No,0,
1039559,Chicago,IL,US,60607,Bachelor's,Business,2005-01-01 00:00:00,3,6.0,,No,0,21.0
1039915,Chicago,IL,US,60640,Master's,International Business/Trade/Commerce,2007-04-01 00:00:00,5,8.0,Yes,Yes,5,191.0
1041284,Belleville,IL,US,62220,,,2004-08-01 00:00:00,6,11.0,No,Yes,4,
1042636,Hazel Crest,IL,US,60429,,,,3,12.0,No,No,0,
1044503,West Chicago,IL,US,60185,Bachelor's,Marketing Communication and Psychology,1998-01-01 00:00:00,3,13.0,No,No,0,194.0
1045318,Compton,IL,US,61318,Associate's,Office Systems,2000-05-01 00:00:00,8,16.0,No,No,0,83.0
1045797,Calumet City,IL,US,60409,Associate's,Secretarial,1980-04-01 00:00:00,10,29.0,No,Yes,3,0.0
1046514,Des Plaines,IL,US,60018,High School,Not Applicable,2011-07-01 00:00:00,0,,No,No,0,0.0
1046679,Wheaton,IL,US,60187,Bachelor's,Anthropology,1995-04-01 00:00:00,10,15.0,Yes,No,0,0.0
1047856,Springfield,IL,US,62703,Master's,Human Developmental Counseling,2001-01-01 00:00:00,7,24.0,Yes,Yes,15,49.0
1047959,Belleville,IL,US,62221,Master's,"Educational Leadership and Administration, General",2012-02-01 00:00:00,7,14.0,Yes,Yes,10,80.0
1048647,Chicago,IL,US,60640,Bachelor's,Health Care Management,,5,8.0,Yes,No,0,63.0
1048782,Chicago,IL,US,60629,Bachelor's,Health Care Administration,2010-07-01 00:00:00,3,7.0,Yes,No,0,63.0
1048849,Springfield,IL,US,62702,Vocational,G.E.D,1990-01-01 00:00:00,4,18.0,No,No,0,0.0
1048944,Evanston,IL,US,60202,Associate's,Printmaking,1997-11-01 00:00:00,5,14.0,Yes,Yes,10,0.0
1049606,Chicago,IL,US,60620,Bachelor's,,2011-10-01 00:00:00,6,14.0,Yes,No,0,
1050017,Des Plaines,IL,US,60018,Bachelor's,Psychology,1974-01-01 00:00:00,4,12.0,Yes,Yes,2,173.0
1053104,Chicago,IL,US,60636,Associate's,Elementary Education,2012-04-01 00:00:00,3,5.0,No,No,0,131.0
1053329,Naperville,IL,US,60540,,Medical,2004-03-01 00:00:00,5,13.0,No,No,0,30.0
1053779,Chicago,IL,US,60644,,Certified Pharmacy Technician,2009-01-01 00:00:00,4,9.0,No,No,0,164.0
1053940,Cary,IL,US,60013,Master's,Communications and Leadership Program,,3,12.0,No,No,0,124.0
1054976,Chicago,IL,US,60639,High School,Not Applicable,,2,17.0,No,No,0,0.0
1058905,Chicago,IL,US,60661,Bachelor's,Commerce,,10,8.0,No,No,0,0.0
1059871,Orland Park,IL,US,60462,Bachelor's,Criminal Justice,2013-07-01 00:00:00,5,6.0,Yes,No,0,111.0
1060983,Lynwood,IL,US,60411,Master's,Business Administration in Accounting/Finance,2011-07-01 00:00:00,3,6.0,No,No,0,80.0
1064127,Dixon,IL,US,61021,Master's,Medical Coding Specialist,2001-01-01 00:00:00,6,16.0,Yes,No,0,30.0
1065338,Berwyn,IL,US,60402,,,,2,13.0,Yes,Yes,3,
1068439,Naperville,IL,US,60564,Master's,Marketing & Strategy,2011-12-01 00:00:00,3,7.0,Yes,No,0,23.0
1069516,Chicago,IL,US,60653,High School,,1992-06-01 00:00:00,7,18.0,Yes,No,0,
1069958,Morris,IL,US,60450,Bachelor's,Communications,2006-05-01 00:00:00,2,5.0,Yes,Yes,45,124.0
1070586,Franklin Park,IL,US,60131,High School,,2003-06-01 00:00:00,4,8.0,No,Yes,15,
1072209,Staunton,IL,US,62088,Associate's,,2008-09-01 00:00:00,4,11.0,No,No,0,
1072681,Chicago,IL,US,60617,Vocational,Business Administration,1986-08-01 00:00:00,1,7.0,No,Yes,3,80.0
1074675,Mount Vernon,IL,US,62864,Bachelor's,"Business Administration and Management, General",2010-05-01 00:00:00,5,23.0,Yes,Yes,3,80.0
1075736,Chicago,IL,US,60640,Bachelor's,"English Language and Literature, General",2000-12-01 00:00:00,4,7.0,No,Yes,120,35.0
1077583,Naperville,IL,US,60563,,Advanced Project Management,,2,9.0,Yes,No,0,27.0
1078242,Woodridge,IL,US,60517,Vocational,Medical Billing and Coding,,3,19.0,Yes,No,0,126.0
1078256,Chicago,IL,US,60626,,Medical Billing/Coding,2010-02-01 00:00:00,4,11.0,No,No,0,126.0
1079853,Chicago,IL,US,60649,High School,Not Applicable,2007-06-01 00:00:00,1,0.0,No,No,0,0.0
1080524,Evanston,IL,US,60202,,Business Studies,,6,20.0,No,No,0,117.0
1082522,Carpentersville,IL,US,60110,High School,Not Applicable,,2,14.0,Yes,Yes,25,0.0
1082937,Rockford,IL,US,61107,PhD,,2011-05-01 00:00:00,3,8.0,,No,0,
1083094,Chicago,IL,US,60634,High School,Not Applicable,1999-01-01 00:00:00,4,11.0,Yes,Yes,6,0.0
1086319,Beach Park,IL,US,60099,Bachelor's,Sociology,1994-01-01 00:00:00,6,16.0,No,Yes,20,0.0
1086713,Chicago,IL,US,60626,,,,2,8.0,Yes,Yes,2,
1086835,Streamwood,IL,US,60107,Master's,"Project Management, Marketing",2000-01-01 00:00:00,10,22.0,Yes,No,0,27.0
1088959,Danville,IL,US,61832,Bachelor's,Physical Education Teaching,2004-05-01 00:00:00,6,14.0,,No,0,131.0
1089692,Oswego,IL,US,60543,Bachelor's,"Education, General",1971-05-01 00:00:00,2,13.0,,No,0,131.0
1089879,Lake in the Hills,IL,US,60156,,,,3,7.0,No,Yes,10,
1090594,Chicago,IL,US,60651,,,1999-12-01 00:00:00,7,10.0,No,No,0,
1091003,Chicago,IL,US,60660,High School,Required,1979-06-01 00:00:00,8,26.0,No,Yes,8,0.0
1091903,Orland Park,IL,US,60462,Bachelor's,INTERNSHIPS AND VOLUNTEER WORK,2010-08-01 00:00:00,6,8.0,,No,0,115.0
1093097,Chicago,IL,US,60629,,,,3,11.0,Yes,No,0,
1093216,Hillside,IL,US,60162,Bachelor's,Public Relations and Marketing Communications,2006-05-01 00:00:00,3,7.0,Yes,No,0,127.0
1093639,Cahokia,IL,US,62206,Bachelor's,Medical Assistant,2005-08-01 00:00:00,3,9.0,Yes,No,0,30.0
1094576,River Grove,IL,US,60171,,,,0,,No,No,0,
1094627,Warrenville,IL,US,60555,,"Cosmetology/Cosmetologist, General",1995-12-01 00:00:00,4,13.0,Yes,Yes,18,35.0
1094741,Chicago,IL,US,60617,,Accounting,,3,18.0,Yes,No,0,44.0
1094872,Evergreen Park,IL,US,60805,Bachelor's,Health/Health Care Administration/Management,2013-05-01 00:00:00,1,4.0,Yes,No,0,63.0
1095176,McHenry,IL,US,60051,,heating/air conditioning,2011-09-01 00:00:00,6,14.0,Yes,Yes,4,0.0
1095212,Chicago,IL,US,60643,,Graphic,2009-07-01 00:00:00,4,10.0,Yes,Yes,2,86.0
1096083,Romeoville,IL,US,60446,Bachelor's,"Business Administration and Management, General",1995-03-01 00:00:00,7,17.0,,No,0,80.0
1096499,Chicago,IL,US,60625,Bachelor's,Manufacturing Engineering Technology,1994-01-01 00:00:00,6,14.0,Yes,No,0,129.0
1096731,Aurora,IL,US,60504,High School,,2004-01-01 00:00:00,6,9.0,No,No,0,
1096976,Chicago,IL,US,60619,Bachelor's,field of Legal Studies,,5,11.0,No,No,0,117.0
1099165,Fairview Heights,IL,US,62208,Associate's,Business Administration,2000-05-01 00:00:00,3,9.0,Yes,Yes,10,80.0
1099904,Sycamore,IL,US,60178,,,,6,12.0,No,No,0,
1099956,Chicago,IL,US,60632,,Education,,0,,No,Yes,4,131.0
1100806,Evanston,IL,US,60201,Bachelor's,Business Administration,,6,17.0,Yes,No,0,80.0
1103565,Oak Park,IL,US,60302,High School,Not Applicable,2005-05-01 00:00:00,3,7.0,No,No,0,0.0
1103566,Chicago,IL,US,60619,High School,Not Applicable,1999-01-01 00:00:00,4,13.0,Yes,No,0,0.0
1103738,Dolton,IL,US,60419,Master's,Social Work,2004-06-01 00:00:00,6,7.0,Yes,No,0,141.0
1106511,Des Plaines,IL,US,60016,High School,,1990-06-01 00:00:00,7,8.0,No,No,0,
1107245,Roselle,IL,US,60172,PhD,Communication Strategies,,8,29.0,Yes,No,0,194.0
1107754,Chicago,IL,US,60620,,Licensed Insurance Producer,2007-04-01 00:00:00,7,16.0,No,Yes,4,180.0
1107978,Chicago,IL,US,60651,High School,Not Applicable,2002-01-01 00:00:00,3,9.0,Yes,No,0,0.0
1108470,Rolling Meadows,IL,US,60008,,AA,,5,25.0,No,Yes,20,0.0
1109001,Plainfield,IL,US,60586,Bachelor's,Business Administration,2000-01-01 00:00:00,3,17.0,Yes,No,0,80.0
1109169,Arlington Heights,IL,US,60004,Bachelor's,Elementary Education and Teaching,1998-05-01 00:00:00,6,13.0,Yes,No,0,131.0
1110628,Berwyn,IL,US,60402,Vocational,Electrical Maintenance,2001-10-01 00:00:00,2,10.0,,No,0,179.0
1110833,Plano,IL,US,60545,,,,0,,,No,0,
1115128,Chicago,IL,US,60629,Bachelor's,Audio Production,,3,4.0,Yes,No,0,43.0
1117470,Calumet City,IL,US,60409,High School,Not Applicable,1986-05-01 00:00:00,4,10.0,No,Yes,15,0.0
1118692,Naperville,IL,US,60563,Bachelor's,Technical Management,2011-10-01 00:00:00,4,8.0,Yes,No,0,74.0
1118720,East Moline,IL,US,61244,Vocational,Medical,2001-12-01 00:00:00,6,19.0,No,No,0,30.0
1120037,Markham,IL,US,60428,High School,Not Applicable,,2,10.0,No,No,0,0.0
1120350,Bourbonnais,IL,US,60914,High School,General Studies,1989-06-01 00:00:00,8,18.0,,Yes,20,117.0
1121029,Aurora,IL,US,60505,,Fire Science/Fire-fighting,2010-12-01 00:00:00,6,7.0,Yes,No,0,98.0
1121465,South Holland,IL,US,60473,,,2012-04-01 00:00:00,6,31.0,Yes,No,0,
1121643,Chicago,IL,US,60644,,"Culinary Arts and Related Services, Other",2006-06-01 00:00:00,4,5.0,No,No,0,111.0
1121950,West Chicago,IL,US,60185,High School,Not Applicable,2009-06-01 00:00:00,2,2.0,No,No,0,0.0
1122387,Coal Valley,IL,US,61240,,,,5,14.0,Yes,Yes,15,
1122931,Naperville,IL,US,60563,High School,Not Applicable,2002-01-01 00:00:00,5,11.0,Yes,Yes,50,0.0
1123795,Chicago,IL,US,60610,High School,"Education, General",2003-05-01 00:00:00,4,3.0,,No,0,131.0
1124189,Des Plaines,IL,US,60018,Bachelor's,"Fine/Studio Arts, General",2009-01-01 00:00:00,3,6.0,Yes,No,0,111.0
1124821,Chicago,IL,US,60637,High School,General Business,1984-06-01 00:00:00,4,9.0,Yes,Yes,5,35.0
1127874,Villa Park,IL,US,60181,Bachelor's,Sport Management,2010-05-01 00:00:00,3,6.0,Yes,No,0,17.0
1128446,Belvidere,IL,US,61008,Vocational,CNC Certification,2012-05-01 00:00:00,5,7.0,Yes,Yes,3,139.0
1129560,Manteno,IL,US,60950,,,,4,13.0,,No,0,
1129709,Hickory Hills,IL,US,60457,Associate's,,,3,8.0,Yes,No,0,
1133175,Romeoville,IL,US,60446,High School,GED,1987-11-01 00:00:00,10,26.0,No,No,0,0.0
1133602,North Aurora,IL,US,60542,Master's,Public Health,,4,13.0,Yes,No,0,63.0
1133646,Romeoville,IL,US,60446,,,,4,19.0,,No,0,
1136004,Lakemoor,IL,US,60051,High School,Not Applicable,1984-01-01 00:00:00,10,26.0,,No,0,0.0
1137256,Chicago,IL,US,60628,,,2012-04-01 00:00:00,8,14.0,Yes,No,0,
1138202,Bolingbrook,IL,US,60490,Master's,Advertising,2010-05-01 00:00:00,5,3.0,Yes,Yes,10,81.0
1138850,Evergreen Park,IL,US,60805,Bachelor's,"Business Administration and Management, General",2005-02-01 00:00:00,2,21.0,Yes,No,0,80.0
1139047,Chicago Ridge,IL,US,60415,Master's,,,1,16.0,,No,0,
1139370,Chicago,IL,US,60647,,Business Administration/Social Work,,6,33.0,Yes,Yes,8,141.0
1139717,Oak Forest,IL,US,60452,High School,Not Applicable,1990-01-01 00:00:00,2,13.0,No,Yes,4,0.0
1141722,Chicago,IL,US,60634,Associate's,Executive Secretarial,1993-11-01 00:00:00,9,15.0,,No,0,26.0
1142056,Bolingbrook,IL,US,60440,Bachelor's,Communications concentrating,2008-05-01 00:00:00,6,6.0,Yes,No,0,124.0
1143355,Winfield,IL,US,60190,PhD,Movement Rehabilitation Sciences,,1,4.0,Yes,Yes,5,0.0
1143555,Country Club Hills,IL,US,60478,High School,Not Applicable,1994-01-01 00:00:00,3,14.0,Yes,No,0,0.0
1144174,Chicago,IL,US,60622,Bachelor's,Marketing,1992-05-01 00:00:00,8,19.0,No,No,0,23.0
1144767,Evanston,IL,US,60201,,Banking & Finance inititaves,1988-01-01 00:00:00,6,23.0,Yes,No,0,79.0
1145168,Melrose Park,IL,US,60160,High School,Not Applicable,1999-06-01 00:00:00,0,,No,No,0,0.0
1145558,Aurora,IL,US,60506,High School,Not Applicable,,7,19.0,No,No,0,0.0
1146182,Pekin,IL,US,61554,Associate's,Education,2011-12-01 00:00:00,6,13.0,No,Yes,12,131.0
1147066,Chicago,IL,US,60645,Bachelor's,Psychology,2010-01-01 00:00:00,7,6.0,Yes,No,0,173.0
1147653,Chicago,IL,US,60643,PhD,Curriculum & Instruction,2007-05-01 00:00:00,10,12.0,Yes,Yes,14,0.0
1147872,Lake in the Hills,IL,US,60156,High School,Not Applicable,1984-01-01 00:00:00,4,15.0,No,Yes,5,0.0
1148656,Chicago,IL,US,60644,,General Business,1991-12-01 00:00:00,8,15.0,No,No,0,35.0
1149157,Naperville,IL,US,60565,Bachelor's,industrial mgt,1981-01-01 00:00:00,3,15.0,Yes,Yes,37,173.0
1149453,Joliet,IL,US,60435,Associate's,health administration,2013-05-01 00:00:00,2,4.0,No,No,0,63.0
1150788,Jerseyville,IL,US,62052,High School,general studies,1988-05-01 00:00:00,0,,No,No,0,117.0
1151708,Matteson,IL,US,60443,Bachelor's,Psychology,2012-02-01 00:00:00,3,5.0,Yes,No,0,173.0
1153584,Island Lake,IL,US,60042,Bachelor's,"Education, General",1985-12-01 00:00:00,5,26.0,,No,0,131.0
1153839,Lynwood,IL,US,60411,High School,Not Applicable,2002-01-01 00:00:00,2,7.0,Yes,No,0,0.0
1156400,Elgin,IL,US,60123,,Culinary Arts/Chef Training,,7,7.0,No,No,0,111.0
1156419,Sycamore,IL,US,60178,,,,2,7.0,Yes,No,0,
1157382,Elmhurst,IL,US,60126,,,,2,26.0,Yes,No,0,
1157844,Tinley Park,IL,US,60487,Associate's,Computer Networking Specialist,2001-09-01 00:00:00,5,9.0,Yes,No,0,110.0
1157916,Joliet,IL,US,60436,Associate's,"Business Administration and Management, General",2012-08-01 00:00:00,4,11.0,Yes,Yes,40,80.0
1159390,Forest Park,IL,US,60130,Vocational,Food Service and Management,1996-03-01 00:00:00,6,16.0,Yes,Yes,12,193.0
1159839,Hickory Hills,IL,US,60457,Master's,Speech-Language Pathology,2011-12-01 00:00:00,4,3.0,No,No,0,0.0
1160247,Gurnee,IL,US,60031,,,,9,27.0,No,Yes,10,
1160795,Springfield,IL,US,62707,Associate's,Business Administration and Accounting,1974-06-01 00:00:00,5,22.0,Yes,Yes,35,80.0
1161151,Wheaton,IL,US,60189,High School,"Business Administration and Management, General",1975-06-01 00:00:00,9,36.0,Yes,Yes,6,80.0
1161236,Buffalo Grove,IL,US,60089,Bachelor's,business studies,2014-12-01 00:00:00,4,13.0,Yes,Yes,30,117.0
1163276,Tinley Park,IL,US,60477,Bachelor's,Finance,2011-08-01 00:00:00,5,13.0,,No,0,79.0
1165924,Elmhurst,IL,US,60126,High School,Academics,1984-06-01 00:00:00,7,19.0,Yes,No,0,0.0
1166601,Oak Park,IL,US,60303,Bachelor's,,2011-05-01 00:00:00,10,16.0,Yes,No,0,
1166822,Chicago,IL,US,60623,High School,,,4,16.0,No,No,0,
1168395,Heyworth,IL,US,61745,High School,"Education, General",1994-05-01 00:00:00,4,13.0,Yes,Yes,140,131.0
1168669,Millstadt,IL,US,62260,Master's,Economics & Management,1973-08-01 00:00:00,6,38.0,Yes,Yes,30,17.0
1170255,Chicago,IL,US,60614,,,,8,15.0,No,No,0,
1170298,Baldwin,IL,US,62217,,Pharmacology,2002-05-01 00:00:00,4,23.0,No,No,0,0.0
1170600,Chicago,IL,US,60643,High School,General Studies,2002-05-01 00:00:00,3,10.0,No,Yes,25,117.0
1171347,Carol Stream,IL,US,60188,High School,Not Applicable,2004-06-01 00:00:00,6,7.0,No,No,0,0.0
